id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income_knn,Income_lr,Income_dt,Income_rf
42342,32,Self-emp-not-inc,33404,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,10520,0,50,United-States,0,1,0,0
42347,32,Private,347623,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
42348,39,Private,35890,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,0,0,0
42351,55,Private,178282,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,1,1,1
42354,30,Private,161153,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,1,1,1,1
42358,32,Private,156192,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,1,1,1,1
42360,26,Private,472411,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1,1
42376,33,Private,96480,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,United-States,0,0,0,0
42384,46,Private,269890,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,1,1,1,1
42395,34,Private,135304,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1,1,1,0
42402,61,,113658,10th,6,Divorced,,Other-relative,White,Female,0,0,20,United-States,1,1,1,1
42412,50,Private,110327,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1,1,0
42413,28,Private,179498,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
42420,51,State-gov,71691,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,0,1,1,0
42424,56,Private,442116,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,0,0,1,0
42425,18,Private,130849,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,17,United-States,1,1,1,1
42430,50,Private,339954,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
42432,53,Federal-gov,169112,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,0,0,0,0
42434,62,Private,216765,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,1,0,0,1
42437,70,Private,178120,HS-grad,9,Widowed,Priv-house-serv,Other-relative,Black,Female,0,0,8,United-States,1,1,1,1
42441,26,Private,305304,11th,7,Separated,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,1,1,1,1
42447,38,Private,210844,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2042,40,Columbia,1,0,1,1
42454,45,Self-emp-not-inc,58683,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,5178,0,48,United-States,0,0,0,0
42468,38,Private,191137,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,1,1,1,1
42469,58,Self-emp-not-inc,129786,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,1,1,1,1
42470,37,Private,302903,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,1,1,1,0
42473,47,Private,172753,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,85,United-States,1,0,1,0
42476,31,Private,181388,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,45,United-States,0,0,0,0
42481,40,Private,137421,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,35,India,1,0,0,1
42505,24,Private,266467,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,1,1,1,1
42517,30,Private,191777,12th,8,Never-married,Other-service,Own-child,Black,Female,0,0,20,,1,1,1,1
42520,33,Private,119164,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0,1,1,1
42524,69,Self-emp-not-inc,30951,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,1,1,1,1
42527,58,Local-gov,248739,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
42528,26,Private,165418,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
42536,26,Private,331861,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,1,1,1,1
42538,27,Private,173944,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
42542,50,Self-emp-inc,82578,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0,0,0
42546,23,State-gov,435835,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,7,United-States,1,1,1,1
42551,33,Private,291414,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1,1,1,1
42557,35,Private,187167,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
42558,24,Private,241582,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,33,United-States,1,1,1,1
42561,66,Self-emp-not-inc,67765,11th,7,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,84,United-States,1,1,1,1
42568,46,Private,151325,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,0
42569,52,Private,311350,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,1,1,1,1
42584,33,Private,111696,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,1,1,1,0
42593,36,Federal-gov,72338,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1,1,0,1
42594,67,Self-emp-not-inc,132626,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,1,0,1,1
42597,18,Private,70021,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,1,1,1,1
42598,55,Private,181242,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,20,United-States,1,1,1,1
42601,25,Private,137658,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,1,1,1,1
42610,49,Self-emp-not-inc,181717,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,7,United-States,1,1,0,0
42613,41,Self-emp-not-inc,344624,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1,1,1,0
42616,71,Private,211707,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,1,1,1,0
42621,29,Private,243660,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,45,United-States,1,1,1,1
42623,56,Local-gov,238405,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
42624,29,Private,187479,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,1,1,1
42630,36,Private,99233,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,0,0,0,0
42639,45,Private,252242,Doctorate,16,Divorced,Sales,Not-in-family,White,Male,99999,0,55,United-States,0,0,0,0
42640,24,Private,411238,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,1,1,1,1
42641,47,Self-emp-not-inc,199083,Masters,14,Divorced,Transport-moving,Not-in-family,White,Male,0,2258,50,United-States,1,1,1,1
42648,38,Private,43712,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,1,1,1,0
42650,50,Private,137299,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,1,1,1,1
42659,39,Self-emp-not-inc,151835,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
42660,36,Private,149419,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States,1,1,1,1
42668,31,Private,328734,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,2238,40,United-States,0,1,1,1
42671,32,,13862,HS-grad,9,Never-married,,Not-in-family,Amer-Indian-Eskimo,Female,0,0,38,United-States,1,1,1,1
42687,37,Private,356231,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,2129,65,United-States,1,1,1,1
42690,44,Private,184871,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0,0,0
42706,54,Private,343333,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,80,United-States,1,1,1,1
42710,60,Self-emp-not-inc,157588,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,99,United-States,1,1,1,1
42712,21,Private,212213,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,1,1,1,1
42716,54,Self-emp-inc,151580,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,0,0,0
42729,30,Private,117028,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1,1,1,1
42732,49,Private,387074,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,1,1,1
42740,37,,185692,10th,6,Married-civ-spouse,,Husband,White,Male,0,0,84,United-States,1,1,0,1
42750,38,Local-gov,325538,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
42763,35,Local-gov,91124,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
42765,48,Private,355978,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1,1,1,1
42787,43,Private,185015,5th-6th,3,Married-spouse-absent,Priv-house-serv,Other-relative,White,Female,0,0,40,El-Salvador,1,1,1,1
42788,43,Federal-gov,47902,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3908,0,40,United-States,1,0,1,1
42793,60,Self-emp-not-inc,69887,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,1,0,1,1
42798,39,Private,317434,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,1,1,1,1
42801,31,Private,187560,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,1,1,1
42802,77,,331863,Some-college,10,Separated,,Not-in-family,White,Male,0,0,2,United-States,1,1,1,1
42816,67,Private,100718,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,United-States,1,1,1,1
42817,57,Private,151474,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,White,Female,0,0,40,United-States,1,1,1,1
42819,35,Private,23892,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1,1,1,1
42831,48,,289517,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,35,United-States,1,1,1,1
42842,24,Private,339602,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
42843,53,Private,329222,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,1740,40,Laos,1,0,0,1
42849,45,Private,183168,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,0,1,1,0
42861,17,Private,219199,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,15,United-States,1,1,1,1
42864,24,Private,132247,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,1,1,1,1
42866,56,Private,176613,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,1,1,1,1
42874,39,State-gov,275300,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,1,1,1,1
42877,59,Private,157831,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,1,1,1,1
42878,46,Private,224314,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,20,United-States,1,1,1,1
42886,28,Private,52199,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,1,1,1,1
42902,44,Private,230684,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,1,1,1
42906,59,Private,95967,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,,0,0,0,0
42908,45,Self-emp-inc,270079,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0,0,0
42912,55,Private,200217,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
42917,20,Local-gov,37932,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
42921,51,Private,81534,11th,7,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,35,United-States,1,1,1,1
42935,41,Private,94113,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,60,United-States,0,0,0,0
42936,26,Self-emp-not-inc,75654,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Greece,1,1,1,1
42942,35,Federal-gov,170425,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,1,1,1,1
42947,43,Local-gov,211860,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
42954,38,Private,150057,Bachelors,13,Divorced,Sales,Own-child,White,Male,0,0,50,United-States,1,1,1,1
42958,69,Self-emp-not-inc,118174,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,20051,0,15,United-States,0,0,0,0
42965,39,Private,162370,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,0,1
42970,38,Private,48093,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
42989,31,Local-gov,127651,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1,1,1,1
42991,59,Private,124137,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,2202,0,40,United-States,1,1,1,1
42992,18,,209735,Some-college,10,Never-married,,Own-child,White,Female,0,0,30,United-States,1,1,1,1
42998,20,Private,143604,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,1,1,1,1
43010,39,Private,553588,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,United-States,0,1,0,0
43012,40,Private,199031,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,1,1,1,1
43014,44,Self-emp-not-inc,89413,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0,0,0,0
43025,64,Private,30725,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,1,1,1
43026,33,Local-gov,319280,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
43040,25,Private,192449,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
43056,36,Local-gov,287821,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1,1,0,1
43057,62,Federal-gov,223163,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
43075,58,Private,142724,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,43,United-States,1,1,1,1
43076,31,Private,198452,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,18,United-States,1,1,1,1
43084,41,Private,157473,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,0,0,0,0
43088,31,Private,179673,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
43091,19,Private,267796,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,1,1,1,1
43107,64,Private,237581,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,Mexico,1,1,1,1
43127,50,Private,247425,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,1,1,1,1
43128,41,Self-emp-not-inc,198196,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,0,0,0,0
43136,42,Private,294431,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0,0,0,0
43143,61,Self-emp-not-inc,170278,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,Philippines,1,1,1,1
43151,36,Private,110013,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
43157,51,Private,194995,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0,0,0
43174,21,Private,138580,12th,8,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,1,1,1,1
43186,48,Federal-gov,55377,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,55,Jamaica,0,1,1,1
43192,39,Private,189404,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1,1,0,1
43201,30,Private,177675,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,1,1,1,1
43208,50,Without-pay,123004,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,1887,40,United-States,0,0,0,1
43217,56,Private,152874,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,1741,40,United-States,1,1,1,1
43235,53,Private,139157,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
43240,40,Self-emp-inc,279914,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,40,United-States,0,0,0,0
43253,62,Self-emp-not-inc,142139,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,1,1,1,1
43255,56,Local-gov,294623,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,1,1,1
43261,38,Self-emp-not-inc,154641,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,1,1,1,1
43268,43,Federal-gov,111483,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States,0,0,1,0
43277,36,Private,213277,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,1,1,0
43279,28,Private,118089,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,45,United-States,0,1,1,1
43282,47,Private,98044,Preschool,1,Never-married,Other-service,Not-in-family,White,Male,0,0,25,El-Salvador,1,1,1,1
43289,52,Private,155496,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,1,1,1,1
43291,42,Private,200610,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,60,United-States,1,0,1,1
43294,18,Private,294263,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,9,United-States,1,1,1,1
43296,90,Local-gov,188242,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,11678,0,40,United-States,0,0,0,0
43305,21,Private,147884,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,1,1,1,1
43312,46,Private,165937,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
43333,51,Self-emp-not-inc,321865,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,99,United-States,1,0,1,0
43339,31,Self-emp-not-inc,402812,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,45,United-States,0,0,0,0
43346,34,Private,93699,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,50,United-States,1,1,1,1
43347,45,Private,174794,Some-college,10,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,29,United-States,1,1,1,1
43349,20,Private,420973,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,1,1,1,1
43364,21,Private,303187,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,1,1,1,1
43374,37,Private,406328,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,United-States,0,0,0,0
